user_id,place_id,rating,age,nationality,Occupation,favorite_type,place_name,place_type,city,Climate,Operating_Hours
142,5,2,54,Italy,Designer,Nature,Dahab,Beach,South Sinai,Cool,9:00-18:00
142,8,3,54,Italy,Designer,Nature,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
143,9,4,46,UK,Artist,Historic,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
143,4,2,46,UK,Artist,Historic,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
143,12,3,46,UK,Artist,Historic,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
143,20,3,46,UK,Artist,Historic,El Gouna,Beach,Hurghada,Windy,10:00-20:00
143,7,3,46,UK,Artist,Historic,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
143,6,3,46,UK,Artist,Historic,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
143,10,5,46,UK,Artist,Historic,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
143,3,3,46,UK,Artist,Historic,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
143,17,3,46,UK,Artist,Historic,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
143,19,3,46,UK,Artist,Historic,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
144,7,3,51,Italy,Musician,Market,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
144,8,3,51,Italy,Musician,Market,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
144,19,3,51,Italy,Musician,Market,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
144,13,5,51,Italy,Musician,Market,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
144,12,3,51,Italy,Musician,Market,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
144,5,3,51,Italy,Musician,Market,Dahab,Beach,South Sinai,Cool,9:00-18:00
144,14,3,51,Italy,Musician,Market,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
144,1,3,51,Italy,Musician,Market,Giza Pyramids,Monument,Giza,Mild,24 Hours
144,18,3,51,Italy,Musician,Market,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
144,9,3,51,Italy,Musician,Market,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
145,7,3,60,Canada,Scientist,Religious,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
145,9,3,60,Canada,Scientist,Religious,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
145,12,3,60,Canada,Scientist,Religious,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
145,11,5,60,Canada,Scientist,Religious,Coptic Cairo,Religious,Cairo,Windy,24 Hours
145,18,2,60,Canada,Scientist,Religious,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
145,16,2,60,Canada,Scientist,Religious,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
145,5,4,60,Canada,Scientist,Religious,Dahab,Beach,South Sinai,Cool,9:00-18:00
145,10,3,60,Canada,Scientist,Religious,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
145,3,3,60,Canada,Scientist,Religious,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
145,1,3,60,Canada,Scientist,Religious,Giza Pyramids,Monument,Giza,Mild,24 Hours
146,12,3,32,UK,Businessman,Historic,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
146,7,3,32,UK,Businessman,Historic,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
146,4,3,32,UK,Businessman,Historic,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
146,1,4,32,UK,Businessman,Historic,Giza Pyramids,Monument,Giza,Mild,24 Hours
146,13,3,32,UK,Businessman,Historic,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
146,6,3,32,UK,Businessman,Historic,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
146,10,5,32,UK,Businessman,Historic,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
146,15,3,32,UK,Businessman,Historic,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
146,11,3,32,UK,Businessman,Historic,Coptic Cairo,Religious,Cairo,Windy,24 Hours
146,19,3,32,UK,Businessman,Historic,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
147,10,3,32,Australia,Businessman,Desert,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
147,1,3,32,Australia,Businessman,Desert,Giza Pyramids,Monument,Giza,Mild,24 Hours
147,4,3,32,Australia,Businessman,Desert,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
147,17,2,32,Australia,Businessman,Desert,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
147,2,3,32,Australia,Businessman,Desert,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
147,3,3,32,Australia,Businessman,Desert,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
147,20,3,32,Australia,Businessman,Desert,El Gouna,Beach,Hurghada,Windy,10:00-20:00
147,13,3,32,Australia,Businessman,Desert,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
147,18,3,32,Australia,Businessman,Desert,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
147,9,3,32,Australia,Businessman,Desert,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
148,7,3,24,Japan,Software Developer,Museum,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
148,10,3,24,Japan,Software Developer,Museum,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
148,18,3,24,Japan,Software Developer,Museum,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
148,2,5,24,Japan,Software Developer,Museum,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
148,19,3,24,Japan,Software Developer,Museum,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
148,5,2,24,Japan,Software Developer,Museum,Dahab,Beach,South Sinai,Cool,9:00-18:00
148,13,3,24,Japan,Software Developer,Museum,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
148,3,3,24,Japan,Software Developer,Museum,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
148,15,5,24,Japan,Software Developer,Museum,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
148,11,3,24,Japan,Software Developer,Museum,Coptic Cairo,Religious,Cairo,Windy,24 Hours
149,5,5,28,Italy,Student,Beach,Dahab,Beach,South Sinai,Cool,9:00-18:00
149,9,4,28,Italy,Student,Beach,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
149,13,3,28,Italy,Student,Beach,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
149,15,3,28,Italy,Student,Beach,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
149,16,3,28,Italy,Student,Beach,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
149,12,3,28,Italy,Student,Beach,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
149,3,3,28,Italy,Student,Beach,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
149,7,3,28,Italy,Student,Beach,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
149,1,3,28,Italy,Student,Beach,Giza Pyramids,Monument,Giza,Mild,24 Hours
149,2,3,28,Italy,Student,Beach,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
150,17,2,18,China,Businessman,Religious,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
150,14,3,18,China,Businessman,Religious,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
150,8,3,18,China,Businessman,Religious,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
150,20,3,18,China,Businessman,Religious,El Gouna,Beach,Hurghada,Windy,10:00-20:00
150,3,3,18,China,Businessman,Religious,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
150,1,3,18,China,Businessman,Religious,Giza Pyramids,Monument,Giza,Mild,24 Hours
150,6,3,18,China,Businessman,Religious,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
150,15,3,18,China,Businessman,Religious,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
150,11,5,18,China,Businessman,Religious,Coptic Cairo,Religious,Cairo,Windy,24 Hours
150,18,2,18,China,Businessman,Religious,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
151,10,3,49,Japan,Lawyer,Nature,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
151,14,3,49,Japan,Lawyer,Nature,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
151,2,3,49,Japan,Lawyer,Nature,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
151,8,3,49,Japan,Lawyer,Nature,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
151,11,3,49,Japan,Lawyer,Nature,Coptic Cairo,Religious,Cairo,Windy,24 Hours
151,7,3,49,Japan,Lawyer,Nature,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
151,20,3,49,Japan,Lawyer,Nature,El Gouna,Beach,Hurghada,Windy,10:00-20:00
151,19,3,49,Japan,Lawyer,Nature,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
151,17,5,49,Japan,Lawyer,Nature,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
151,13,4,49,Japan,Lawyer,Nature,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
152,7,3,49,UK,Lawyer,Historic,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
152,9,3,49,UK,Lawyer,Historic,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
152,1,3,49,UK,Lawyer,Historic,Giza Pyramids,Monument,Giza,Mild,24 Hours
152,10,5,49,UK,Lawyer,Historic,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
152,2,3,49,UK,Lawyer,Historic,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
152,5,3,49,UK,Lawyer,Historic,Dahab,Beach,South Sinai,Cool,9:00-18:00
152,13,3,49,UK,Lawyer,Historic,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
152,16,5,49,UK,Lawyer,Historic,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
152,3,3,49,UK,Lawyer,Historic,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
152,17,3,49,UK,Lawyer,Historic,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
153,13,3,53,USA,Engineer,Beach,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
153,11,3,53,USA,Engineer,Beach,Coptic Cairo,Religious,Cairo,Windy,24 Hours
153,4,3,53,USA,Engineer,Beach,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
153,9,3,53,USA,Engineer,Beach,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
153,6,3,53,USA,Engineer,Beach,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
153,10,3,53,USA,Engineer,Beach,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
153,12,3,53,USA,Engineer,Beach,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
153,18,2,53,USA,Engineer,Beach,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
153,2,2,53,USA,Engineer,Beach,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
153,3,3,53,USA,Engineer,Beach,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
154,13,3,57,Canada,Doctor,Museum,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
154,14,3,57,Canada,Doctor,Museum,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
154,7,3,57,Canada,Doctor,Museum,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
154,6,3,57,Canada,Doctor,Museum,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
154,8,3,57,Canada,Doctor,Museum,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
154,2,5,57,Canada,Doctor,Museum,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
154,10,3,57,Canada,Doctor,Museum,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
154,16,3,57,Canada,Doctor,Museum,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
154,9,5,57,Canada,Doctor,Museum,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
154,12,3,57,Canada,Doctor,Museum,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
155,19,5,63,KSA,Businessman,Beach,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
155,9,3,63,KSA,Businessman,Beach,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
155,17,3,63,KSA,Businessman,Beach,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
155,8,3,63,KSA,Businessman,Beach,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
155,7,2,63,KSA,Businessman,Beach,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
155,20,5,63,KSA,Businessman,Beach,El Gouna,Beach,Hurghada,Windy,10:00-20:00
155,11,3,63,KSA,Businessman,Beach,Coptic Cairo,Religious,Cairo,Windy,24 Hours
155,1,3,63,KSA,Businessman,Beach,Giza Pyramids,Monument,Giza,Mild,24 Hours
155,2,3,63,KSA,Businessman,Beach,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
155,4,2,63,KSA,Businessman,Beach,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
156,10,3,20,France,Accountant,Desert,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
156,12,3,20,France,Accountant,Desert,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
156,13,3,20,France,Accountant,Desert,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
156,19,3,20,France,Accountant,Desert,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
156,7,4,20,France,Accountant,Desert,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
156,5,3,20,France,Accountant,Desert,Dahab,Beach,South Sinai,Cool,9:00-18:00
156,15,3,20,France,Accountant,Desert,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
156,18,3,20,France,Accountant,Desert,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
156,14,3,20,France,Accountant,Desert,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
156,8,3,20,France,Accountant,Desert,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
157,14,3,18,Russia,Accountant,Desert,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
157,20,3,18,Russia,Accountant,Desert,El Gouna,Beach,Hurghada,Windy,10:00-20:00
157,12,3,18,Russia,Accountant,Desert,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
157,16,3,18,Russia,Accountant,Desert,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
157,7,5,18,Russia,Accountant,Desert,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
157,18,3,18,Russia,Accountant,Desert,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
157,17,3,18,Russia,Accountant,Desert,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
157,19,3,18,Russia,Accountant,Desert,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
157,5,2,18,Russia,Accountant,Desert,Dahab,Beach,South Sinai,Cool,9:00-18:00
157,2,3,18,Russia,Accountant,Desert,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
158,6,3,25,Germany,Lawyer,Desert,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
158,5,3,25,Germany,Lawyer,Desert,Dahab,Beach,South Sinai,Cool,9:00-18:00
158,8,4,25,Germany,Lawyer,Desert,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
158,4,2,25,Germany,Lawyer,Desert,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
158,12,3,25,Germany,Lawyer,Desert,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
158,20,3,25,Germany,Lawyer,Desert,El Gouna,Beach,Hurghada,Windy,10:00-20:00
158,9,3,25,Germany,Lawyer,Desert,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
158,18,3,25,Germany,Lawyer,Desert,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
158,3,4,25,Germany,Lawyer,Desert,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
158,7,4,25,Germany,Lawyer,Desert,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
159,10,3,41,Italy,Doctor,Religious,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
159,5,3,41,Italy,Doctor,Religious,Dahab,Beach,South Sinai,Cool,9:00-18:00
159,19,3,41,Italy,Doctor,Religious,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
159,3,3,41,Italy,Doctor,Religious,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
159,6,3,41,Italy,Doctor,Religious,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
159,20,3,41,Italy,Doctor,Religious,El Gouna,Beach,Hurghada,Windy,10:00-20:00
159,7,3,41,Italy,Doctor,Religious,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
159,18,3,41,Italy,Doctor,Religious,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
159,17,3,41,Italy,Doctor,Religious,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
159,2,3,41,Italy,Doctor,Religious,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
160,7,3,22,KSA,Writer,Museum,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
160,5,3,22,KSA,Writer,Museum,Dahab,Beach,South Sinai,Cool,9:00-18:00
160,18,3,22,KSA,Writer,Museum,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
160,9,5,22,KSA,Writer,Museum,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
160,3,3,22,KSA,Writer,Museum,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
160,13,3,22,KSA,Writer,Museum,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
160,15,5,22,KSA,Writer,Museum,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
160,10,3,22,KSA,Writer,Museum,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
160,6,3,22,KSA,Writer,Museum,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
160,2,5,22,KSA,Writer,Museum,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
161,8,5,68,Japan,Businessman,Historic,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
161,15,3,68,Japan,Businessman,Historic,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
161,18,3,68,Japan,Businessman,Historic,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
161,13,3,68,Japan,Businessman,Historic,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
161,11,3,68,Japan,Businessman,Historic,Coptic Cairo,Religious,Cairo,Windy,24 Hours
161,16,5,68,Japan,Businessman,Historic,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
161,10,5,68,Japan,Businessman,Historic,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
161,3,3,68,Japan,Businessman,Historic,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
161,1,3,68,Japan,Businessman,Historic,Giza Pyramids,Monument,Giza,Mild,24 Hours
161,12,3,68,Japan,Businessman,Historic,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
162,4,5,31,France,Pilot,Religious,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
162,3,3,31,France,Pilot,Religious,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
162,8,2,31,France,Pilot,Religious,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
162,14,3,31,France,Pilot,Religious,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
162,7,3,31,France,Pilot,Religious,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
162,11,5,31,France,Pilot,Religious,Coptic Cairo,Religious,Cairo,Windy,24 Hours
162,17,4,31,France,Pilot,Religious,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
162,5,3,31,France,Pilot,Religious,Dahab,Beach,South Sinai,Cool,9:00-18:00
162,18,3,31,France,Pilot,Religious,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
162,1,3,31,France,Pilot,Religious,Giza Pyramids,Monument,Giza,Mild,24 Hours
163,6,5,28,Brazil,Lawyer,Monument,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
163,1,5,28,Brazil,Lawyer,Monument,Giza Pyramids,Monument,Giza,Mild,24 Hours
163,17,4,28,Brazil,Lawyer,Monument,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
163,16,3,28,Brazil,Lawyer,Monument,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
163,18,2,28,Brazil,Lawyer,Monument,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
163,20,3,28,Brazil,Lawyer,Monument,El Gouna,Beach,Hurghada,Windy,10:00-20:00
163,9,4,28,Brazil,Lawyer,Monument,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
163,7,3,28,Brazil,Lawyer,Monument,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
163,19,3,28,Brazil,Lawyer,Monument,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
163,11,3,28,Brazil,Lawyer,Monument,Coptic Cairo,Religious,Cairo,Windy,24 Hours
164,15,3,20,France,Scientist,Desert,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
164,5,3,20,France,Scientist,Desert,Dahab,Beach,South Sinai,Cool,9:00-18:00
164,19,3,20,France,Scientist,Desert,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
164,9,3,20,France,Scientist,Desert,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
164,13,3,20,France,Scientist,Desert,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
164,12,3,20,France,Scientist,Desert,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
164,2,3,20,France,Scientist,Desert,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
164,17,3,20,France,Scientist,Desert,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
164,14,3,20,France,Scientist,Desert,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
164,20,3,20,France,Scientist,Desert,El Gouna,Beach,Hurghada,Windy,10:00-20:00
165,20,5,60,China,Software Developer,Beach,El Gouna,Beach,Hurghada,Windy,10:00-20:00
165,19,5,60,China,Software Developer,Beach,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
165,17,3,60,China,Software Developer,Beach,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
165,8,3,60,China,Software Developer,Beach,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
165,7,3,60,China,Software Developer,Beach,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
165,5,5,60,China,Software Developer,Beach,Dahab,Beach,South Sinai,Cool,9:00-18:00
165,2,3,60,China,Software Developer,Beach,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
165,13,3,60,China,Software Developer,Beach,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
165,10,3,60,China,Software Developer,Beach,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
165,1,3,60,China,Software Developer,Beach,Giza Pyramids,Monument,Giza,Mild,24 Hours
166,15,3,63,France,Businessman,Market,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
166,7,3,63,France,Businessman,Market,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
166,13,5,63,France,Businessman,Market,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
166,20,3,63,France,Businessman,Market,El Gouna,Beach,Hurghada,Windy,10:00-20:00
166,3,3,63,France,Businessman,Market,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
166,14,3,63,France,Businessman,Market,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
166,19,3,63,France,Businessman,Market,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
166,6,3,63,France,Businessman,Market,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
166,1,3,63,France,Businessman,Market,Giza Pyramids,Monument,Giza,Mild,24 Hours
166,5,3,63,France,Businessman,Market,Dahab,Beach,South Sinai,Cool,9:00-18:00
167,7,3,59,Germany,Student,Market,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
167,2,3,59,Germany,Student,Market,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
167,19,3,59,Germany,Student,Market,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
167,1,3,59,Germany,Student,Market,Giza Pyramids,Monument,Giza,Mild,24 Hours
167,6,2,59,Germany,Student,Market,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
167,10,3,59,Germany,Student,Market,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
167,8,3,59,Germany,Student,Market,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
167,16,3,59,Germany,Student,Market,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
167,12,3,59,Germany,Student,Market,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
167,17,3,59,Germany,Student,Market,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
168,13,3,40,Italy,Doctor,Desert,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
168,4,2,40,Italy,Doctor,Desert,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
168,10,3,40,Italy,Doctor,Desert,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
168,14,3,40,Italy,Doctor,Desert,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
168,8,3,40,Italy,Doctor,Desert,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
168,19,3,40,Italy,Doctor,Desert,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
168,9,3,40,Italy,Doctor,Desert,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
168,18,4,40,Italy,Doctor,Desert,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
168,7,5,40,Italy,Doctor,Desert,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
168,20,3,40,Italy,Doctor,Desert,El Gouna,Beach,Hurghada,Windy,10:00-20:00
169,13,3,56,Germany,Artist,Museum,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
169,5,3,56,Germany,Artist,Museum,Dahab,Beach,South Sinai,Cool,9:00-18:00
169,11,4,56,Germany,Artist,Museum,Coptic Cairo,Religious,Cairo,Windy,24 Hours
169,7,3,56,Germany,Artist,Museum,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
169,19,3,56,Germany,Artist,Museum,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
169,3,3,56,Germany,Artist,Museum,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
169,10,2,56,Germany,Artist,Museum,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
169,12,3,56,Germany,Artist,Museum,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
169,2,5,56,Germany,Artist,Museum,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
169,15,5,56,Germany,Artist,Museum,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
170,14,3,43,Italy,Lawyer,Museum,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
