user_id,place_id,rating,age,nationality,Occupation,favorite_type,place_name,place_type,city,Climate,Operating_Hours
261,79,3,36,Germany,Businessman,Market,Al Kab,Archaeological Site,Aswan,Mild,8:00-17:00
261,59,3,36,Germany,Businessman,Market,the National Museum of Suez,Museum,Egypt,Rainy,09:00 AM - 03:00 PM
261,30,3,36,Germany,Businessman,Market,The Coptic Museum,Museum,Cairo,Dry,09:00 AM - 05:00 PM
261,77,3,36,Germany,Businessman,Market,The Walls of Cairo,Monument,Egypt,Windy,7:00-15:00
261,60,3,36,Germany,Businessman,Market,Citadel Prison,Monument,Egypt,Rainy,24 Hours
261,35,3,36,Germany,Businessman,Market,Mosque of al-Fakahani,Monument,Egypt,Dry,9:00-18:00
261,71,3,36,Germany,Businessman,Market,Cairo Citadel,Archaeological Site,Cairo,Windy,6:00-22:00
261,74,3,36,Germany,Businessman,Market,Sharm al-Sheikh Museum,Museum,South Sinai,Sunny,10:00 AM - 01:00 PM
261,47,4,36,Germany,Businessman,Market,Saint Catherine’s Monastery,Archaeological Site,South Sinai,Mild,24 Hours
261,66,3,36,Germany,Businessman,Market,Crocodile Museum,Museum,Aswan,Mild,07:00 AM - 09:00 PM
262,91,2,39,China,Doctor,Religious,El Hawawish,Archaeological Site,Sohag,Mild,24 Hours
262,84,2,39,China,Doctor,Religious,The Architectural Complex of Prince Youssef Kamal,Monument,Qena,Humid,8:00-17:00
262,101,3,39,China,Doctor,Religious,Speos of Horemheb,Monument,Egypt,Windy,24 Hours
262,77,3,39,China,Doctor,Religious,The Walls of Cairo,Monument,Egypt,Windy,7:00-15:00
262,60,4,39,China,Doctor,Religious,Citadel Prison,Monument,Egypt,Rainy,24 Hours
262,3,2,39,China,Doctor,Religious,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
262,41,3,39,China,Doctor,Religious,The Royal Carriages Museum,Museum,Cairo,Windy,09:00 AM - 05:00 PM
262,51,3,39,China,Doctor,Religious,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
262,81,3,39,China,Doctor,Religious,Mosque and Sabil-Kuttab of Shaykh Ali al-Mutahhar,Monument,Egypt,Hot,6:00-22:00
262,50,4,39,China,Doctor,Religious,El Sheikh Hamad (Athribis),Archaeological Site,Sohag,Sunny,7:00-15:00
263,2,3,63,KSA,Engineer,Religious,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
263,93,3,63,KSA,Engineer,Religious,Shatby,Sunken Monuments,Egypt,Sunny,24 Hours
263,25,3,63,KSA,Engineer,Religious,Mary’s Tree,Archaeological Site,Cairo,Mild,10:00-20:00
263,12,3,63,KSA,Engineer,Religious,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
263,97,3,63,KSA,Engineer,Religious,Gayer Anderson Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
263,105,2,63,KSA,Engineer,Religious,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,Egypt,Dry,8:00-17:00
263,90,3,63,KSA,Engineer,Religious,Royal Stelae,Monument,Egypt,Dry,8:00-17:00
263,27,3,63,KSA,Engineer,Religious,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
263,32,3,63,KSA,Engineer,Religious,Qubbat Al-Hawa Cemetery,Archaeological Site,Aswan,Rainy,7:00-15:00
263,56,3,63,KSA,Engineer,Religious,Salah al-Din Square,Archaeological Site,Cairo,Windy,8:00-17:00
264,60,2,55,Japan,Engineer,Beach,Citadel Prison,Monument,Egypt,Rainy,24 Hours
264,57,3,55,Japan,Engineer,Beach,Maq'ad of Mamay al-Sayfi,Monument,Egypt,Mild,8:00-17:00
264,52,3,55,Japan,Engineer,Beach,Al-Saliba Street,Archaeological Site,Cairo,Sunny,7:00-15:00
264,92,3,55,Japan,Engineer,Beach,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
264,33,3,55,Japan,Engineer,Beach,National Police Museum,Museum,Cairo,Dry,08:00 AM - 05:00 PM
264,22,3,55,Japan,Engineer,Beach,Shali village in Siwa Oasis,Archaeological Site,Matrouh,Humid,6:00-22:00
264,36,4,55,Japan,Engineer,Beach,Wikala of Nafisa al-Bayda,Monument,Egypt,Windy,10:00-20:00
264,78,3,55,Japan,Engineer,Beach,Kom Ombo Temple,Monument,Aswan,Humid,7:00-15:00
264,62,3,55,Japan,Engineer,Beach,Joseph's Well,Monument,Egypt,Cool,9:00-18:00
264,82,4,55,Japan,Engineer,Beach,Nile Stelae,Monument,Egypt,Humid,24 Hours
265,5,3,33,Brazil,Artist,Museum,Dahab,Beach,South Sinai,Cool,9:00-18:00
265,46,3,33,Brazil,Artist,Museum,Abu Qir Bay,Sunken Monuments,Egypt,Rainy,6:00-22:00
265,90,3,33,Brazil,Artist,Museum,Royal Stelae,Monument,Egypt,Dry,8:00-17:00
265,49,3,33,Brazil,Artist,Museum,Aswan,Archaeological Site,Aswan,Sunny,7:00-15:00
265,101,3,33,Brazil,Artist,Museum,Speos of Horemheb,Monument,Egypt,Windy,24 Hours
265,62,3,33,Brazil,Artist,Museum,Joseph's Well,Monument,Egypt,Cool,9:00-18:00
265,25,3,33,Brazil,Artist,Museum,Mary’s Tree,Archaeological Site,Cairo,Mild,10:00-20:00
265,91,3,33,Brazil,Artist,Museum,El Hawawish,Archaeological Site,Sohag,Mild,24 Hours
265,87,3,33,Brazil,Artist,Museum,Al-Fustat (Old Cairo),Archaeological Site,Cairo,Humid,10:00-20:00
265,37,5,33,Brazil,Artist,Museum,National Military Museum,Museum,Cairo,Mild,08:00 AM - 04:00 PM
266,4,3,35,China,Artist,Monument,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
266,77,4,35,China,Artist,Monument,The Walls of Cairo,Monument,Egypt,Windy,7:00-15:00
266,78,5,35,China,Artist,Monument,Kom Ombo Temple,Monument,Aswan,Humid,7:00-15:00
266,89,4,35,China,Artist,Monument,Manial Palace Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
266,61,3,35,China,Artist,Monument,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
266,92,5,35,China,Artist,Monument,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
266,21,3,35,China,Artist,Monument,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
266,100,3,35,China,Artist,Monument,Wadi Al  Jarf Port,Sunken Monuments,Egypt,Humid,8:00-17:00
266,37,3,35,China,Artist,Monument,National Military Museum,Museum,Cairo,Mild,08:00 AM - 04:00 PM
266,3,3,35,China,Artist,Monument,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
267,32,4,40,Italy,Scientist,Desert,Qubbat Al-Hawa Cemetery,Archaeological Site,Aswan,Rainy,7:00-15:00
267,67,2,40,Italy,Scientist,Desert,Al-Mu'izz Street,Archaeological Site,Cairo,Mild,24 Hours
267,82,3,40,Italy,Scientist,Desert,Nile Stelae,Monument,Egypt,Humid,24 Hours
267,98,3,40,Italy,Scientist,Desert,Gebel al-Silsila,Archaeological Site,Aswan,Hot,24 Hours
267,87,3,40,Italy,Scientist,Desert,Al-Fustat (Old Cairo),Archaeological Site,Cairo,Humid,10:00-20:00
267,26,3,40,Italy,Scientist,Desert,Deir al-Bahari,Archaeological Site,Luxor,Mild,7:00-15:00
267,24,3,40,Italy,Scientist,Desert,Abu Simbel,Archaeological Site,Aswan,Cool,8:00-17:00
267,48,4,40,Italy,Scientist,Desert,Qaitbay Fort,Monument,Egypt,Humid,6:00-22:00
267,27,2,40,Italy,Scientist,Desert,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
267,77,3,40,Italy,Scientist,Desert,The Walls of Cairo,Monument,Egypt,Windy,7:00-15:00
268,50,3,33,France,Lawyer,Historic,El Sheikh Hamad (Athribis),Archaeological Site,Sohag,Sunny,7:00-15:00
268,68,3,33,France,Lawyer,Historic,Tell Basta,Archaeological Site,Al-Sharkia,Dry,10:00-20:00
268,93,3,33,France,Lawyer,Historic,Shatby,Sunken Monuments,Egypt,Sunny,24 Hours
268,64,3,33,France,Lawyer,Historic,Mamoura Bay,Sunken Monuments,Egypt,Mild,24 Hours
268,62,3,33,France,Lawyer,Historic,Joseph's Well,Monument,Egypt,Cool,9:00-18:00
268,67,3,33,France,Lawyer,Historic,Al-Mu'izz Street,Archaeological Site,Cairo,Mild,24 Hours
268,44,3,33,France,Lawyer,Historic,Imhotep Museum,Museum,Giza,Humid,08:00 AM - 05:00 PM
268,70,3,33,France,Lawyer,Historic,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
268,76,3,33,France,Lawyer,Historic,Saadana Island,Sunken Monuments,Egypt,Windy,6:00-22:00
268,46,3,33,France,Lawyer,Historic,Abu Qir Bay,Sunken Monuments,Egypt,Rainy,6:00-22:00
269,58,3,69,Brazil,Musician,Religious,Sabil of al-Amir Shaykhu,Monument,Cairo,Mild,8:00-17:00
269,47,3,69,Brazil,Musician,Religious,Saint Catherine’s Monastery,Archaeological Site,South Sinai,Mild,24 Hours
269,40,3,69,Brazil,Musician,Religious,khonsu temple,Monument,Egypt,Mild,8:00-17:00
269,19,3,69,Brazil,Musician,Religious,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
269,61,3,69,Brazil,Musician,Religious,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
269,60,3,69,Brazil,Musician,Religious,Citadel Prison,Monument,Egypt,Rainy,24 Hours
269,1,4,69,Brazil,Musician,Religious,Giza Pyramids,Monument,Giza,Mild,24 Hours
269,48,3,69,Brazil,Musician,Religious,Qaitbay Fort,Monument,Egypt,Humid,6:00-22:00
269,24,3,69,Brazil,Musician,Religious,Abu Simbel,Archaeological Site,Aswan,Cool,8:00-17:00
269,23,3,69,Brazil,Musician,Religious,The Monastery of Anba Simeon in Aswan,Monument,Aswan,Rainy,6:00-22:00
270,102,4,29,KSA,Teacher,Desert,Museum of Islamic Art,Museum,Cairo,Windy,09:00 AM - 05:00 PM
270,39,3,29,KSA,Teacher,Desert,Nubia Museum,Museum,Aswan,Humid,09:00 AM - 05:00 PM
270,21,2,29,KSA,Teacher,Desert,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
270,42,3,29,KSA,Teacher,Desert,Al-Saliba Street,Archaeological Site,Cairo,Dry,24 Hours
270,95,3,29,KSA,Teacher,Desert,Temples of Wadi al Sebua,Archaeological Site,Aswan,Hot,10:00-20:00
270,65,3,29,KSA,Teacher,Desert,Qaitbay Fort site,Sunken Monuments,Egypt,Humid,8:00-17:00
270,24,3,29,KSA,Teacher,Desert,Abu Simbel,Archaeological Site,Aswan,Cool,8:00-17:00
270,57,3,29,KSA,Teacher,Desert,Maq'ad of Mamay al-Sayfi,Monument,Egypt,Mild,8:00-17:00
270,18,3,29,KSA,Teacher,Desert,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
270,89,3,29,KSA,Teacher,Desert,Manial Palace Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
271,60,3,22,Germany,Businessman,Historic,Citadel Prison,Monument,Egypt,Rainy,24 Hours
271,33,3,22,Germany,Businessman,Historic,National Police Museum,Museum,Cairo,Dry,08:00 AM - 05:00 PM
271,86,3,22,Germany,Businessman,Historic,Beni Hasan,Archaeological Site,Al-Minya,Hot,6:00-22:00
271,97,3,22,Germany,Businessman,Historic,Gayer Anderson Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
271,62,2,22,Germany,Businessman,Historic,Joseph's Well,Monument,Egypt,Cool,9:00-18:00
271,101,4,22,Germany,Businessman,Historic,Speos of Horemheb,Monument,Egypt,Windy,24 Hours
271,55,3,22,Germany,Businessman,Historic,New Kingdom Cemetery in Gebel Al-Silsila,Monument,Egypt,Cool,24 Hours
271,3,4,22,Germany,Businessman,Historic,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
271,14,3,22,Germany,Businessman,Historic,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
271,83,3,22,Germany,Businessman,Historic,Dahshur,Archaeological Site,Giza,Dry,9:00-18:00
272,33,3,50,Australia,Scientist,Monument,National Police Museum,Museum,Cairo,Dry,08:00 AM - 05:00 PM
272,53,3,50,Australia,Scientist,Monument,Valley of the Kings,Archaeological Site,Luxor,Dry,10:00-20:00
272,88,4,50,Australia,Scientist,Monument,Giza Plateau,Archaeological Site,Giza,Hot,10:00-20:00
272,77,5,50,Australia,Scientist,Monument,The Walls of Cairo,Monument,Egypt,Windy,7:00-15:00
272,9,3,50,Australia,Scientist,Monument,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
272,44,3,50,Australia,Scientist,Monument,Imhotep Museum,Museum,Giza,Humid,08:00 AM - 05:00 PM
272,51,3,50,Australia,Scientist,Monument,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
272,50,3,50,Australia,Scientist,Monument,El Sheikh Hamad (Athribis),Archaeological Site,Sohag,Sunny,7:00-15:00
272,47,3,50,Australia,Scientist,Monument,Saint Catherine’s Monastery,Archaeological Site,South Sinai,Mild,24 Hours
272,81,5,50,Australia,Scientist,Monument,Mosque and Sabil-Kuttab of Shaykh Ali al-Mutahhar,Monument,Egypt,Hot,6:00-22:00
273,44,3,47,Japan,Artist,Monument,Imhotep Museum,Museum,Giza,Humid,08:00 AM - 05:00 PM
273,105,5,47,Japan,Artist,Monument,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,Egypt,Dry,8:00-17:00
273,108,3,47,Japan,Artist,Monument,National Museum of Egyptian Civilization(NMEC),Museum,Cairo,Cool,09:00 AM - 05:00 PM
273,92,5,47,Japan,Artist,Monument,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
273,42,3,47,Japan,Artist,Monument,Al-Saliba Street,Archaeological Site,Cairo,Dry,24 Hours
273,94,3,47,Japan,Artist,Monument,Mummification Museum,Museum,Luxor,Dry,09:00 AM - 02:00 PM
273,13,3,47,Japan,Artist,Monument,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
273,70,4,47,Japan,Artist,Monument,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
273,98,3,47,Japan,Artist,Monument,Gebel al-Silsila,Archaeological Site,Aswan,Hot,24 Hours
273,48,5,47,Japan,Artist,Monument,Qaitbay Fort,Monument,Egypt,Humid,6:00-22:00
274,1,2,22,Australia,Scientist,Market,Giza Pyramids,Monument,Giza,Mild,24 Hours
274,18,3,22,Australia,Scientist,Market,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
274,108,2,22,Australia,Scientist,Market,National Museum of Egyptian Civilization(NMEC),Museum,Cairo,Cool,09:00 AM - 05:00 PM
274,75,3,22,Australia,Scientist,Market,Cairo International Airport Museum - Terminal 2,Museum,Cairo,Windy,24 Hours
274,106,3,22,Australia,Scientist,Market,Elephantine,Archaeological Site,Aswan,Sunny,8:00-17:00
274,35,3,22,Australia,Scientist,Market,Mosque of al-Fakahani,Monument,Egypt,Dry,9:00-18:00
274,53,3,22,Australia,Scientist,Market,Valley of the Kings,Archaeological Site,Luxor,Dry,10:00-20:00
274,74,3,22,Australia,Scientist,Market,Sharm al-Sheikh Museum,Museum,South Sinai,Sunny,10:00 AM - 01:00 PM
274,105,3,22,Australia,Scientist,Market,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,Egypt,Dry,8:00-17:00
274,101,2,22,Australia,Scientist,Market,Speos of Horemheb,Monument,Egypt,Windy,24 Hours
275,45,3,50,Brazil,Artist,Monument,Graeco-Roman Museum,Museum,Alexandria,Hot,09:00 AM - 05:00 PM
275,51,3,50,Brazil,Artist,Monument,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
275,20,2,50,Brazil,Artist,Monument,El Gouna,Beach,Hurghada,Windy,10:00-20:00
275,35,5,50,Brazil,Artist,Monument,Mosque of al-Fakahani,Monument,Egypt,Dry,9:00-18:00
275,16,3,50,Brazil,Artist,Monument,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
275,74,3,50,Brazil,Artist,Monument,Sharm al-Sheikh Museum,Museum,South Sinai,Sunny,10:00 AM - 01:00 PM
275,95,3,50,Brazil,Artist,Monument,Temples of Wadi al Sebua,Archaeological Site,Aswan,Hot,10:00-20:00
275,38,5,50,Brazil,Artist,Monument,Muhammad Ali Palace in shubra,Monument,Cairo,Cool,24 Hours
275,44,3,50,Brazil,Artist,Monument,Imhotep Museum,Museum,Giza,Humid,08:00 AM - 05:00 PM
275,86,3,50,Brazil,Artist,Monument,Beni Hasan,Archaeological Site,Al-Minya,Hot,6:00-22:00
276,36,4,56,USA,Designer,Monument,Wikala of Nafisa al-Bayda,Monument,Egypt,Windy,10:00-20:00
276,87,3,56,USA,Designer,Monument,Al-Fustat (Old Cairo),Archaeological Site,Cairo,Humid,10:00-20:00
276,93,3,56,USA,Designer,Monument,Shatby,Sunken Monuments,Egypt,Sunny,24 Hours
276,76,3,56,USA,Designer,Monument,Saadana Island,Sunken Monuments,Egypt,Windy,6:00-22:00
276,21,4,56,USA,Designer,Monument,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
276,24,3,56,USA,Designer,Monument,Abu Simbel,Archaeological Site,Aswan,Cool,8:00-17:00
276,98,3,56,USA,Designer,Monument,Gebel al-Silsila,Archaeological Site,Aswan,Hot,24 Hours
276,58,5,56,USA,Designer,Monument,Sabil of al-Amir Shaykhu,Monument,Cairo,Mild,8:00-17:00
276,44,3,56,USA,Designer,Monument,Imhotep Museum,Museum,Giza,Humid,08:00 AM - 05:00 PM
276,86,3,56,USA,Designer,Monument,Beni Hasan,Archaeological Site,Al-Minya,Hot,6:00-22:00
277,2,3,61,KSA,Nurse,Monument,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
277,85,3,61,KSA,Nurse,Monument,Eastern Harbor,Sunken Monuments,Egypt,Dry,24 Hours
277,105,5,61,KSA,Nurse,Monument,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,Egypt,Dry,8:00-17:00
277,37,3,61,KSA,Nurse,Monument,National Military Museum,Museum,Cairo,Mild,08:00 AM - 04:00 PM
277,92,5,61,KSA,Nurse,Monument,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
277,104,5,61,KSA,Nurse,Monument,Mosque of al-Zahir Baybars,Monument,Cairo,Rainy,6:00-22:00
277,65,4,61,KSA,Nurse,Monument,Qaitbay Fort site,Sunken Monuments,Egypt,Humid,8:00-17:00
277,82,5,61,KSA,Nurse,Monument,Nile Stelae,Monument,Egypt,Humid,24 Hours
277,8,3,61,KSA,Nurse,Monument,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
277,29,3,61,KSA,Nurse,Monument,The Egyptian Museum,Museum,Cairo,Cool,09:00 AM - 05:00 PM
278,75,3,47,Russia,Designer,Religious,Cairo International Airport Museum - Terminal 2,Museum,Cairo,Windy,24 Hours
278,27,3,47,Russia,Designer,Religious,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
278,97,2,47,Russia,Designer,Religious,Gayer Anderson Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
278,25,3,47,Russia,Designer,Religious,Mary’s Tree,Archaeological Site,Cairo,Mild,10:00-20:00
278,80,4,47,Russia,Designer,Religious,The Ramesseum; The Temple of Ramses II,Monument,Luxor,Rainy,9:00-18:00
278,38,3,47,Russia,Designer,Religious,Muhammad Ali Palace in shubra,Monument,Cairo,Cool,24 Hours
278,67,3,47,Russia,Designer,Religious,Al-Mu'izz Street,Archaeological Site,Cairo,Mild,24 Hours
278,87,3,47,Russia,Designer,Religious,Al-Fustat (Old Cairo),Archaeological Site,Cairo,Humid,10:00-20:00
278,26,3,47,Russia,Designer,Religious,Deir al-Bahari,Archaeological Site,Luxor,Mild,7:00-15:00
278,28,3,47,Russia,Designer,Religious,Karnak,Archaeological Site,Luxor,Mild,24 Hours
279,58,3,56,KSA,Lawyer,Historic,Sabil of al-Amir Shaykhu,Monument,Cairo,Mild,8:00-17:00
279,49,3,56,KSA,Lawyer,Historic,Aswan,Archaeological Site,Aswan,Sunny,7:00-15:00
279,85,3,56,KSA,Lawyer,Historic,Eastern Harbor,Sunken Monuments,Egypt,Dry,24 Hours
279,63,3,56,KSA,Lawyer,Historic,Al-Bahnasa Tombs,Archaeological Site,Al-Minya,Mild,8:00-17:00
279,80,2,56,KSA,Lawyer,Historic,The Ramesseum; The Temple of Ramses II,Monument,Luxor,Rainy,9:00-18:00
279,59,3,56,KSA,Lawyer,Historic,the National Museum of Suez,Museum,Egypt,Rainy,09:00 AM - 03:00 PM
279,73,3,56,KSA,Lawyer,Historic,Ayn Shams City,Archaeological Site,Cairo,Sunny,6:00-22:00
279,54,4,56,KSA,Lawyer,Historic,Amada Temples,Archaeological Site,Aswan,Dry,7:00-15:00
279,75,3,56,KSA,Lawyer,Historic,Cairo International Airport Museum - Terminal 2,Museum,Cairo,Windy,24 Hours
279,100,3,56,KSA,Lawyer,Historic,Wadi Al  Jarf Port,Sunken Monuments,Egypt,Humid,8:00-17:00
280,88,3,64,Russia,Musician,Nature,Giza Plateau,Archaeological Site,Giza,Hot,10:00-20:00
280,68,3,64,Russia,Musician,Nature,Tell Basta,Archaeological Site,Al-Sharkia,Dry,10:00-20:00
280,43,3,64,Russia,Musician,Nature,Heliopolis,Archaeological Site,Cairo,Windy,8:00-17:00
280,104,4,64,Russia,Musician,Nature,Mosque of al-Zahir Baybars,Monument,Cairo,Rainy,6:00-22:00
280,54,3,64,Russia,Musician,Nature,Amada Temples,Archaeological Site,Aswan,Dry,7:00-15:00
280,72,4,64,Russia,Musician,Nature,Alexandria,Archaeological Site,Alexandria,Humid,7:00-15:00
280,49,3,64,Russia,Musician,Nature,Aswan,Archaeological Site,Aswan,Sunny,7:00-15:00
280,79,3,64,Russia,Musician,Nature,Al Kab,Archaeological Site,Aswan,Mild,8:00-17:00
280,59,3,64,Russia,Musician,Nature,the National Museum of Suez,Museum,Egypt,Rainy,09:00 AM - 03:00 PM
280,70,3,64,Russia,Musician,Nature,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
281,49,3,22,Brazil,Doctor,Museum,Aswan,Archaeological Site,Aswan,Sunny,7:00-15:00
281,51,5,22,Brazil,Doctor,Museum,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
281,83,3,22,Brazil,Doctor,Museum,Dahshur,Archaeological Site,Giza,Dry,9:00-18:00
281,16,3,22,Brazil,Doctor,Museum,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
281,70,3,22,Brazil,Doctor,Museum,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
281,35,3,22,Brazil,Doctor,Museum,Mosque of al-Fakahani,Monument,Egypt,Dry,9:00-18:00
281,85,3,22,Brazil,Doctor,Museum,Eastern Harbor,Sunken Monuments,Egypt,Dry,24 Hours
281,99,3,22,Brazil,Doctor,Museum,The towers Citadel of Salah al-Din Ayyubi,Monument,Egypt,Cool,10:00-20:00
281,105,3,22,Brazil,Doctor,Museum,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,Egypt,Dry,8:00-17:00
281,73,3,22,Brazil,Doctor,Museum,Ayn Shams City,Archaeological Site,Cairo,Sunny,6:00-22:00
282,104,3,60,KSA,Accountant,Market,Mosque of al-Zahir Baybars,Monument,Cairo,Rainy,6:00-22:00
282,96,3,60,KSA,Accountant,Market,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
282,42,3,60,KSA,Accountant,Market,Al-Saliba Street,Archaeological Site,Cairo,Dry,24 Hours
282,105,3,60,KSA,Accountant,Market,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,Egypt,Dry,8:00-17:00
282,1,3,60,KSA,Accountant,Market,Giza Pyramids,Monument,Giza,Mild,24 Hours
282,100,3,60,KSA,Accountant,Market,Wadi Al  Jarf Port,Sunken Monuments,Egypt,Humid,8:00-17:00
282,56,3,60,KSA,Accountant,Market,Salah al-Din Square,Archaeological Site,Cairo,Windy,8:00-17:00
282,38,3,60,KSA,Accountant,Market,Muhammad Ali Palace in shubra,Monument,Cairo,Cool,24 Hours
282,16,3,60,KSA,Accountant,Market,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
282,68,3,60,KSA,Accountant,Market,Tell Basta,Archaeological Site,Al-Sharkia,Dry,10:00-20:00
283,39,4,35,Spain,Nurse,Nature,Nubia Museum,Museum,Aswan,Humid,09:00 AM - 05:00 PM
283,21,3,35,Spain,Nurse,Nature,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
283,82,3,35,Spain,Nurse,Nature,Nile Stelae,Monument,Egypt,Humid,24 Hours
283,37,3,35,Spain,Nurse,Nature,National Military Museum,Museum,Cairo,Mild,08:00 AM - 04:00 PM
283,88,3,35,Spain,Nurse,Nature,Giza Plateau,Archaeological Site,Giza,Hot,10:00-20:00
283,5,3,35,Spain,Nurse,Nature,Dahab,Beach,South Sinai,Cool,9:00-18:00
283,90,3,35,Spain,Nurse,Nature,Royal Stelae,Monument,Egypt,Dry,8:00-17:00
283,45,3,35,Spain,Nurse,Nature,Graeco-Roman Museum,Museum,Alexandria,Hot,09:00 AM - 05:00 PM
283,100,3,35,Spain,Nurse,Nature,Wadi Al  Jarf Port,Sunken Monuments,Egypt,Humid,8:00-17:00
283,42,3,35,Spain,Nurse,Nature,Al-Saliba Street,Archaeological Site,Cairo,Dry,24 Hours
284,88,3,28,Italy,Accountant,Religious,Giza Plateau,Archaeological Site,Giza,Hot,10:00-20:00
284,104,3,28,Italy,Accountant,Religious,Mosque of al-Zahir Baybars,Monument,Cairo,Rainy,6:00-22:00
284,39,3,28,Italy,Accountant,Religious,Nubia Museum,Museum,Aswan,Humid,09:00 AM - 05:00 PM
284,96,3,28,Italy,Accountant,Religious,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
284,21,3,28,Italy,Accountant,Religious,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
284,87,3,28,Italy,Accountant,Religious,Al-Fustat (Old Cairo),Archaeological Site,Cairo,Humid,10:00-20:00
284,89,3,28,Italy,Accountant,Religious,Manial Palace Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
284,101,3,28,Italy,Accountant,Religious,Speos of Horemheb,Monument,Egypt,Windy,24 Hours
284,51,3,28,Italy,Accountant,Religious,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
284,30,3,28,Italy,Accountant,Religious,The Coptic Museum,Museum,Cairo,Dry,09:00 AM - 05:00 PM
285,78,5,43,Italy,Pilot,Monument,Kom Ombo Temple,Monument,Aswan,Humid,7:00-15:00
285,14,5,43,Italy,Pilot,Monument,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
285,42,3,43,Italy,Pilot,Monument,Al-Saliba Street,Archaeological Site,Cairo,Dry,24 Hours
285,48,5,43,Italy,Pilot,Monument,Qaitbay Fort,Monument,Egypt,Humid,6:00-22:00
285,27,3,43,Italy,Pilot,Monument,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
285,61,3,43,Italy,Pilot,Monument,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
285,13,2,43,Italy,Pilot,Monument,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
285,49,3,43,Italy,Pilot,Monument,Aswan,Archaeological Site,Aswan,Sunny,7:00-15:00
